iso_code,ano,population
TUN,1934,2790121
TUN,1935,2839468
TUN,1936,2889688
TUN,1937,2940796
TUN,1938,2992808
TUN,1939,3044090
TUN,1940,3094602
TUN,1941,3144308
TUN,1942,3193166
TUN,1943,3241136
TUN,1944,3289826
TUN,1945,3339248
TUN,1946,3389413
TUN,1947,3440331
TUN,1948,3492014
TUN,1949,3547297
TUN,1950,3607645
TUN,1951,3677945
TUN,1952,3751284
TUN,1953,3827778
TUN,1954,3907156
TUN,1955,3990342
TUN,1956,4064488
TUN,1957,4114135
TUN,1958,4150804
TUN,1959,4189402
TUN,1960,4231382
TUN,1961,4276338
TUN,1962,4325444
TUN,1963,4380031
TUN,1964,4439648
TUN,1965,4509338
TUN,1966,4600634
TUN,1967,4711126
TUN,1968,4832460
TUN,1969,4959932
TUN,1970,5089398
TUN,1971,5221850
TUN,1972,5358362
TUN,1973,5500450
TUN,1974,5648904
TUN,1975,5804172
TUN,1976,5963499
TUN,1977,6124351
TUN,1978,6282140
TUN,1979,6436306
TUN,1980,6592177
TUN,1981,6751172
TUN,1982,6911806
TUN,1983,7072535
TUN,1984,7249604
TUN,1985,7443001
TUN,1986,7637903
TUN,1987,7832149
TUN,1988,8021620
TUN,1989,8204034
TUN,1990,8382272
TUN,1991,8562342
TUN,1992,8742522
TUN,1993,8917546
TUN,1994,9080792
TUN,1995,9227684
TUN,1996,9362492
TUN,1997,9489615
TUN,1998,9609409
TUN,1999,9722016
TUN,2000,9829133
TUN,2001,9932398
TUN,2002,10033043
TUN,2003,10132718
TUN,2004,10229200
TUN,2005,10321912
TUN,2006,10414984
TUN,2007,10511052
TUN,2008,10611509
TUN,2009,10717590
TUN,2010,10830522
TUN,2011,10959285
TUN,2012,11092017
TUN,2013,11220824
TUN,2014,11351624
TUN,2015,11480024
TUN,2016,11607171
TUN,2017,11730972
TUN,2018,11849278
TUN,2019,11962202
TUN,2020,12067889
TUN,2021,12155787
TUN,2022,12237726
TUN,2023,12329330
TUR,1850,11072856
TUR,1851,11105405
TUR,1852,11138049
TUR,1853,11170788
TUR,1854,11203623
TUR,1855,11236554
TUR,1856,11269582
TUR,1857,11302705
TUR,1858,11335926
TUR,1859,11369244
TUR,1860,11402659
TUR,1861,11436172
TUR,1862,11469783
TUR,1863,11503492
TUR,1864,11537299
TUR,1865,11571206
TUR,1866,11605211
TUR,1867,11639316
TUR,1868,11673521
TUR,1869,11714580
TUR,1870,11762553
TUR,1871,11817496
TUR,1872,11879470
TUR,1873,11948533
TUR,1874,12017997
TUR,1875,12087864
TUR,1876,12158137
TUR,1877,12228817
TUR,1878,12299908
TUR,1879,12371412
TUR,1880,12443331
TUR,1881,12515667
TUR,1882,12588423
TUR,1883,12661602
TUR,1884,12735205
TUR,1885,12809235
TUR,1886,12883696
TUR,1887,12958588
TUR,1888,13033916
TUR,1889,13109680
TUR,1890,13185884
TUR,1891,13262531
TUR,1892,13339623
TUR,1893,13417162
TUR,1894,13495151
TUR,1895,13573592
TUR,1896,13652489
TUR,1897,13731844
TUR,1898,13811660
TUR,1899,13891939
TUR,1900,13972684
TUR,1901,14053897
TUR,1902,14135582
TUR,1903,14217741
TUR,1904,14300377
TUR,1905,14383492
TUR,1906,14467090
TUR,1907,14551173
TUR,1908,14635744
TUR,1909,14679982
TUR,1910,14683987
TUR,1911,14647858
TUR,1912,14571689
TUR,1913,14455574
TUR,1914,14340384
TUR,1915,14226111
TUR,1916,14112748
TUR,1917,14000287
TUR,1918,13891763
TUR,1919,13825326
TUR,1920,13800950
TUR,1921,13818615
TUR,1922,13878301
TUR,1923,13979991
TUR,1924,14082427
TUR,1925,14185613
TUR,1926,14289555
TUR,1927,14394259
TUR,1928,14499730
TUR,1929,14637000
TUR,1930,14806857
TUR,1931,15010104
TUR,1932,15247560
TUR,1933,15520060
TUR,1934,15797430
TUR,1935,16079757
TUR,1936,16367129
TUR,1937,16659638
TUR,1938,16957374
TUR,1939,17257852
TUR,1940,17561075
TUR,1941,17867048
TUR,1942,18175775
TUR,1943,18487257
TUR,1944,18804078
TUR,1945,19126328
TUR,1946,19454100
TUR,1947,19787490
TUR,1948,20126593
TUR,1949,20522505
TUR,1950,20999420
TUR,1951,21581744
TUR,1952,22192298
TUR,1953,22824568
TUR,1954,23452038
TUR,1955,24065930
TUR,1956,24765630
TUR,1957,25559837
TUR,1958,26356330
TUR,1959,27147250
TUR,1960,27920438
TUR,1961,28687120
TUR,1962,29474898
TUR,1963,30277364
TUR,1964,31077948
TUR,1965,31859878
TUR,1966,32675231
TUR,1967,33538456
TUR,1968,34402876
TUR,1969,35254883
TUR,1970,36089724
TUR,1971,36939284
TUR,1972,37809126
TUR,1973,38678885
TUR,1974,39536829
TUR,1975,40363356
TUR,1976,41200493
TUR,1977,42079478
TUR,1978,42968757
TUR,1979,43848951
TUR,1980,44748942
TUR,1981,45651533
TUR,1982,46636048
TUR,1983,47736918
TUR,1984,48840418
TUR,1985,49931399
TUR,1986,51000828
TUR,1987,52046912
TUR,1988,53092760
TUR,1989,54140977
TUR,1990,55169883
TUR,1991,56165532
TUR,1992,57146080
TUR,1993,58147588
TUR,1994,59172038
TUR,1995,60164996
TUR,1996,61122459
TUR,1997,62065194
TUR,1998,62988292
TUR,1999,63888768
TUR,2000,64769753
TUR,2001,65658571
TUR,2002,66518728
TUR,2003,67349530
TUR,2004,68188850
TUR,2005,69017134
TUR,2006,69823340
TUR,2007,70609730
TUR,2008,71441536
TUR,2009,72345246
TUR,2010,73271059
TUR,2011,74194528
TUR,2012,75237318
TUR,2013,76489576
TUR,2014,78074109
TUR,2015,79830198
TUR,2016,81335743
TUR,2017,82586746
TUR,2018,83612635
TUR,2019,84419680
TUR,2020,85113562
TUR,2021,85730832
TUR,2022,86199859
TUR,2023,86543348
TUV,1800,2499
TUV,1801,2499
TUV,1802,2499
TUV,1803,2499
TUV,1804,2499
TUV,1805,2499
TUV,1806,2499
TUV,1807,2499
TUV,1808,2499
TUV,1809,2499
TUV,1810,2499
TUV,1811,2499
TUV,1812,2499
TUV,1813,2499
TUV,1814,2499
TUV,1815,2499
TUV,1816,2499
TUV,1817,2499
TUV,1818,2499
TUV,1819,2501
TUV,1820,2506
TUV,1821,2514
TUV,1822,2523
TUV,1823,2535
TUV,1824,2548
TUV,1825,2560
TUV,1826,2572
TUV,1827,2585
TUV,1828,2597
TUV,1829,2610
TUV,1830,2622
TUV,1831,2635
TUV,1832,2648
TUV,1833,2661
TUV,1834,2674
TUV,1835,2686
TUV,1836,2699
TUV,1837,2712
TUV,1838,2726
TUV,1839,2739
TUV,1840,2752
TUV,1841,2765
TUV,1842,2779
TUV,1843,2792
TUV,1844,2806
TUV,1845,2819
TUV,1846,2833
TUV,1847,2846
TUV,1848,2860
TUV,1849,2874
TUV,1850,2888
TUV,1851,2902
TUV,1852,2916
TUV,1853,2931
TUV,1854,2945
TUV,1855,2960
TUV,1856,2975
TUV,1857,2989
TUV,1858,3004
TUV,1859,3019
TUV,1860,3034
TUV,1861,3049
TUV,1862,3064
TUV,1863,3079
TUV,1864,3094
TUV,1865,3110
TUV,1866,3125
TUV,1867,3140
TUV,1868,3156
TUV,1869,3172
TUV,1870,3187
TUV,1871,3203
TUV,1872,3219
TUV,1873,3235
TUV,1874,3251
TUV,1875,3267
TUV,1876,3283
TUV,1877,3299
TUV,1878,3316
TUV,1879,3332
TUV,1880,3348
TUV,1881,3365
TUV,1882,3382
TUV,1883,3398
TUV,1884,3415
TUV,1885,3432
TUV,1886,3449
TUV,1887,3466
TUV,1888,3483
TUV,1889,3501
TUV,1890,3518
TUV,1891,3535
TUV,1892,3553
TUV,1893,3570
TUV,1894,3588
TUV,1895,3606
TUV,1896,3624
TUV,1897,3641
TUV,1898,3659
TUV,1899,3678
TUV,1900,3696
TUV,1901,3714
TUV,1902,3732
TUV,1903,3751
TUV,1904,3769
TUV,1905,3788
TUV,1906,3807
TUV,1907,3826
TUV,1908,3844
TUV,1909,3863
TUV,1910,3883
TUV,1911,3902
TUV,1912,3921
TUV,1913,3940
TUV,1914,3960
TUV,1915,3980
TUV,1916,3999
TUV,1917,4019
TUV,1918,4038
TUV,1919,4058
TUV,1920,4078
TUV,1921,4097
TUV,1922,4117
TUV,1923,4137
TUV,1924,4157
TUV,1925,4177
TUV,1926,4197
TUV,1927,4217
TUV,1928,4238
TUV,1929,4258
TUV,1930,4279
TUV,1931,4300
TUV,1932,4320
TUV,1933,4341
TUV,1934,4362
TUV,1935,4383
TUV,1936,4404
TUV,1937,4426
TUV,1938,4447
TUV,1939,4469
TUV,1940,4490
TUV,1941,4512
TUV,1942,4534
TUV,1943,4556
TUV,1944,4578
TUV,1945,4600
TUV,1946,4622
TUV,1947,4644
TUV,1948,4667
TUV,1949,4696
TUV,1950,4784
TUV,1951,4947
TUV,1952,5072
TUV,1953,5198
TUV,1954,5292
TUV,1955,5361
TUV,1956,5408
TUV,1957,5455
TUV,1958,5517
TUV,1959,5577
TUV,1960,5619
TUV,1961,5669
TUV,1962,5721
TUV,1963,5773
TUV,1964,5771
TUV,1965,5731
TUV,1966,5705
TUV,1967,5674
TUV,1968,5644
TUV,1969,5653
TUV,1970,5684
TUV,1971,5704
TUV,1972,5712
TUV,1973,5704
TUV,1974,5844
TUV,1975,6133
TUV,1976,6427
TUV,1977,6708
TUV,1978,6980
TUV,1979,7207
TUV,1980,7571
TUV,1981,7720
TUV,1982,7850
TUV,1983,7966
TUV,1984,8072
TUV,1985,8212
TUV,1986,8380
TUV,1987,8538
TUV,1988,8700
TUV,1989,8862
TUV,1990,9011
TUV,1991,9165
TUV,1992,9274
TUV,1993,9344
TUV,1994,9406
TUV,1995,9453
TUV,1996,9497
TUV,1997,9538
TUV,1998,9560
TUV,1999,9590
TUV,2000,9614
TUV,2001,9624
TUV,2002,9638
TUV,2003,9704
TUV,2004,9826
TUV,2005,9948
TUV,2006,10066
TUV,2007,10186
TUV,2008,10319
TUV,2009,10452
TUV,2010,10602
TUV,2011,10762
TUV,2012,10918
TUV,2013,10984
TUV,2014,10964
TUV,2015,10940
TUV,2016,10913
TUV,2017,10871
TUV,2018,10829
TUV,2019,10793
TUV,2020,10756
TUV,2021,10722
TUV,2022,10012
TUV,2023,9837
TWN,1750,1383933
TWN,1760,1456772
TWN,1770,1533444
TWN,1780,1614151
TWN,1790,1699107
TWN,1800,2000000
TWN,1801,2000000
TWN,1802,2000000
TWN,1803,2000000
TWN,1804,2000000
TWN,1805,2000000
TWN,1806,2000000
TWN,1807,2000000
TWN,1808,2000000
TWN,1809,2000000
TWN,1810,2000000
TWN,1811,2000303
TWN,1812,2000910
TWN,1813,2001822
TWN,1814,2003040
TWN,1815,2004565
TWN,1816,2006398
TWN,1817,2008540
TWN,1818,2010991
TWN,1819,2013754
TWN,1820,2016828
TWN,1821,2020215
TWN,1822,2023916
TWN,1823,2027932
TWN,1824,2032264
TWN,1825,2036912
TWN,1826,2041878
TWN,1827,2047163
TWN,1828,2052769
TWN,1829,2058694
TWN,1830,2064942
TWN,1831,2071513
TWN,1832,2078105
TWN,1833,2084717
TWN,1834,2091351
TWN,1835,2098006
TWN,1836,2104682
TWN,1837,2111379
TWN,1838,2118098
TWN,1839,2124837
TWN,1840,2131599
TWN,1841,2138383
TWN,1842,2145191
TWN,1843,2152021
TWN,1844,2158875
TWN,1845,2165752
TWN,1846,2172653
TWN,1847,2179577
TWN,1848,2186525
TWN,1849,2193497
TWN,1850,2200492
TWN,1851,2206610
TWN,1852,2212747
TWN,1853,2218902
TWN,1854,2225075
TWN,1855,2231266
TWN,1856,2237476
TWN,1857,2243704
TWN,1858,2249951
TWN,1859,2256216
TWN,1860,2262500
TWN,1861,2268804
TWN,1862,2275125
TWN,1863,2281465
TWN,1864,2287823
TWN,1865,2294199
TWN,1866,2300594
TWN,1867,2307007
TWN,1868,2313439
TWN,1869,2319889
TWN,1870,2326358
TWN,1871,2332502
TWN,1872,2339008
TWN,1873,2345534
TWN,1874,2352080
TWN,1875,2358645
TWN,1876,2365230
TWN,1877,2371833
TWN,1878,2378455
TWN,1879,2385094
TWN,1880,2391752
TWN,1881,2398427
TWN,1882,2405121
TWN,1883,2411833
TWN,1884,2418563
TWN,1885,2425312
TWN,1886,2434426
TWN,1887,2445942
TWN,1888,2459898
TWN,1889,2476331
TWN,1890,2495279
TWN,1891,2516781
TWN,1892,2540876
TWN,1893,2567605
TWN,1894,2597008
TWN,1895,2629126
TWN,1896,2663982
TWN,1897,2699235
TWN,1898,2734932
TWN,1899,2771030
TWN,1900,2809533
TWN,1901,2849684
TWN,1902,2889389
TWN,1903,2928248
TWN,1904,2966574
TWN,1905,3005298
TWN,1906,3045795
TWN,1907,3088833
TWN,1908,3134318
TWN,1909,3181450
TWN,1910,3228010
TWN,1911,3253963
TWN,1912,3315633
TWN,1913,3377251
TWN,1914,3427777
TWN,1915,3463334
TWN,1916,3492048
TWN,1917,3521710
TWN,1918,3557050
TWN,1919,3594336
TWN,1920,3639403
TWN,1921,3697114
TWN,1922,3763256
TWN,1923,3831991
TWN,1924,3904941
TWN,1925,3987618
TWN,1926,4078400
TWN,1927,4173398
TWN,1928,4270016
TWN,1929,4375389
TWN,1930,4490164
TWN,1931,4611423
TWN,1932,4734952
TWN,1933,4860102
TWN,1934,4985901
TWN,1935,5112023
TWN,1936,5242361
TWN,1937,5379507
TWN,1938,5521193
TWN,1939,5669363
TWN,1940,5826611
TWN,1941,5994558
TWN,1942,6163154
TWN,1943,6278902
TWN,1944,6341801
TWN,1945,6354446
TWN,1946,6298031
TWN,1947,6351203
TWN,1948,6589183
TWN,1949,7119288
TWN,1950,7609838
TWN,1951,7898749
TWN,1952,8200022
TWN,1953,8511752
TWN,1954,8832777
TWN,1955,9166802
TWN,1956,9516383
TWN,1957,9879991
TWN,1958,10251564
TWN,1959,10628478
TWN,1960,11014707
TWN,1961,11412682
TWN,1962,11822865
TWN,1963,12242940
TWN,1964,12668816
TWN,1965,13097759
TWN,1966,13526806
TWN,1967,13909652
TWN,1968,14243346
TWN,1969,14570426
TWN,1970,14886815
TWN,1971,15206604
TWN,1972,15534015
TWN,1973,15853270
TWN,1974,16163112
TWN,1975,16458521
TWN,1976,16766164
TWN,1977,17095792
TWN,1978,17428310
TWN,1979,17764628
TWN,1980,18093401
TWN,1981,18406696
TWN,1982,18708431
TWN,1983,18999366
TWN,1984,19278009
TWN,1985,19541786
TWN,1986,19783891
TWN,1987,20005878
TWN,1988,20217513
TWN,1989,20411650
TWN,1990,20590542
TWN,1991,20776187
TWN,1992,20967156
TWN,1993,21150199
TWN,1994,21325293
TWN,1995,21495158
TWN,1996,21660850
TWN,1997,21825092
TWN,1998,21981448
TWN,1999,22130502
TWN,2000,22263807
TWN,2001,22389689
TWN,2002,22518260
TWN,2003,22628906
TWN,2004,22724266
TWN,2005,22810621
TWN,2006,22894808
TWN,2007,22974618
TWN,2008,23042280
TWN,2009,23104220
TWN,2010,23153566
TWN,2011,23208077
TWN,2012,23290013
TWN,2013,23373600
TWN,2014,23447657
TWN,2015,23520698
TWN,2016,23590308
TWN,2017,23648989
TWN,2018,23692747
TWN,2019,23725940
TWN,2020,23742464
TWN,2021,23709117
TWN,2022,23656752
TWN,2023,23620208
TZA,1850,5400400
TZA,1851,5438857
TZA,1852,5455214
TZA,1853,5449060
TZA,1854,5442913
TZA,1855,5436773
TZA,1856,5430640
TZA,1857,5424513
TZA,1858,5418393
TZA,1859,5412280
TZA,1860,5406174
TZA,1861,5400075
TZA,1862,5393982
TZA,1863,5387897
TZA,1864,5381818
TZA,1865,5375746
TZA,1866,5369680
TZA,1867,5363622
TZA,1868,5357570
TZA,1869,5351525
TZA,1870,5345486
TZA,1871,5339454
TZA,1872,5333429
TZA,1873,5327411
TZA,1874,5321399
TZA,1875,5315395
TZA,1876,5309396
TZA,1877,5303405
TZA,1878,5297420
TZA,1879,5294613
TZA,1880,5294987
TZA,1881,5298543
TZA,1882,5305284
TZA,1883,5315210
TZA,1884,5325155
TZA,1885,5335118
TZA,1886,5345100
TZA,1887,5355101
TZA,1888,5365120
TZA,1889,5364386
TZA,1890,5352968
TZA,1891,5330934
TZA,1892,5298351
TZA,1893,5255287
TZA,1894,5212572
TZA,1895,5170205
TZA,1896,5128182
TZA,1897,5086501
TZA,1898,5045158
TZA,1899,5008122
TZA,1900,4975342
TZA,1901,4946765
TZA,1902,4922341
TZA,1903,4902019
TZA,1904,4881781
TZA,1905,4861626
TZA,1906,4841554
TZA,1907,4821566
TZA,1908,4801659
TZA,1909,4785645
TZA,1910,4773506
TZA,1911,4765226
TZA,1912,4760786
TZA,1913,4760171
TZA,1914,4759556
TZA,1915,4758941
TZA,1916,4758326
TZA,1917,4757711
TZA,1918,4757711
TZA,1919,4771984
TZA,1920,4800744
TZA,1921,4844209
TZA,1922,4902599
TZA,1923,4976138
TZA,1924,5050780
TZA,1925,5126542
TZA,1926,5203440
TZA,1927,5281492
TZA,1928,5360714
TZA,1929,5440020
TZA,1930,5519397
TZA,1931,5598828
TZA,1932,5678300
TZA,1933,5757796
TZA,1934,5838405
TZA,1935,5920142
TZA,1936,6003024
TZA,1937,6087067
TZA,1938,6172286
TZA,1939,6263774
TZA,1940,6361710
TZA,1941,6466278
TZA,1942,6577665
TZA,1943,6696063
TZA,1944,6816592
TZA,1945,6939291
TZA,1946,7064198
TZA,1947,7191354
TZA,1948,7320798
TZA,1949,7467570
TZA,1950,7628778
TZA,1951,7823888
TZA,1952,8027182
TZA,1953,8238417
TZA,1954,8457560
TZA,1955,8685219
TZA,1956,8922394
TZA,1957,9170007
TZA,1958,9427636
TZA,1959,9694720
TZA,1960,9971944
TZA,1961,10262890
TZA,1962,10566190
TZA,1963,10879846
TZA,1964,11208694
TZA,1965,11550668
TZA,1966,11904700
TZA,1967,12273203
TZA,1968,12671024
TZA,1969,13102244
TZA,1970,13555431
TZA,1971,14031834
TZA,1972,14537508
TZA,1973,15066804
TZA,1974,15616476
TZA,1975,16191094
TZA,1976,16787568
TZA,1977,17403782
TZA,1978,18028292
TZA,1979,18645346
TZA,1980,19243715
TZA,1981,19837822
TZA,1982,20449248
TZA,1983,21125300
TZA,1984,21818124
TZA,1985,22535665
TZA,1986,23291616
TZA,1987,24064900
TZA,1988,24806921
TZA,1989,25480829
TZA,1990,26158116
TZA,1991,26835674
TZA,1992,27519162
TZA,1993,28400854
TZA,1994,29520344
TZA,1995,30471784
TZA,1996,31043244
TZA,1997,31681973
TZA,1998,32523481
TZA,1999,33400056
TZA,2000,34361923
TZA,2001,35306383
TZA,2002,36237414
TZA,2003,37211735
TZA,2004,38235276
TZA,2005,39310796
TZA,2006,40428478
TZA,2007,41576004
TZA,2008,42720808
TZA,2009,43795958
TZA,2010,44934510
TZA,2011,46222702
TZA,2012,47580198
TZA,2013,49038891
TZA,2014,50583028
TZA,2015,52281892
TZA,2016,54112908
TZA,2017,55959964
TZA,2018,57763789
TZA,2019,59523736
TZA,2020,61338660
TZA,2021,63209372
TZA,2022,65104786
TZA,2023,66617607
UGA,1850,2947359
UGA,1851,2972646
UGA,1852,2993733
UGA,1853,3010534
UGA,1854,3027421
UGA,1855,3044395
UGA,1856,3061456
UGA,1857,3078605
UGA,1858,3095842
UGA,1859,3113168
UGA,1860,3130583
UGA,1861,3148087
UGA,1862,3165682
UGA,1863,3183367
UGA,1864,3201142
UGA,1865,3219009
UGA,1866,3236968
UGA,1867,3255018
UGA,1868,3273162
UGA,1869,3292059
UGA,1870,3311720
UGA,1871,3332154
UGA,1872,3353370
UGA,1873,3375379
UGA,1874,3397525
UGA,1875,3419807
UGA,1876,3442228
UGA,1877,3464787
UGA,1878,3487485
UGA,1879,3510324
UGA,1880,3533304
UGA,1881,3556427
UGA,1882,3579692
UGA,1883,3603101
UGA,1884,3626654
UGA,1885,3650353
UGA,1886,3674198
UGA,1887,3698191
UGA,1888,3722331
UGA,1889,3742102
UGA,1890,3757466
UGA,1891,3768385
UGA,1892,3774821
UGA,1893,3776735
UGA,1894,3778642
UGA,1895,3780541
UGA,1896,3782432
UGA,1897,3784316
UGA,1898,3786192
UGA,1899,3782763
UGA,1900,3774052
UGA,1901,3760084
UGA,1902,3740882
UGA,1903,3716470
UGA,1904,3692209
UGA,1905,3668098
UGA,1906,3644137
UGA,1907,3620325
UGA,1908,3596660
UGA,1909,3577396
UGA,1910,3562507
UGA,1911,3551968
UGA,1912,3545757
UGA,1913,3543847
UGA,1914,3541931
UGA,1915,3540009
UGA,1916,3538080
UGA,1917,3536145
UGA,1918,3529072
UGA,1919,3535371
UGA,1920,3555241
UGA,1921,3588886
UGA,1922,3636514
UGA,1923,3698334
UGA,1924,3761206
UGA,1925,3825147
UGA,1926,3890174
UGA,1927,3956307
UGA,1928,4023564
UGA,1929,4089469
UGA,1930,4153962
UGA,1931,4216986
UGA,1932,4278478
UGA,1933,4338377
UGA,1934,4399114
UGA,1935,4460701
UGA,1936,4523151
UGA,1937,4586475
UGA,1938,4650686
UGA,1939,4719620
UGA,1940,4793413
UGA,1941,4872203
UGA,1942,4956130
UGA,1943,5045341
UGA,1944,5136157
UGA,1945,5228608
UGA,1946,5322723
UGA,1947,5418532
UGA,1948,5516065
UGA,1949,5626585
UGA,1950,5750916
UGA,1951,5911171
UGA,1952,6077046
UGA,1953,6249442
UGA,1954,6428381
UGA,1955,6613776
UGA,1956,6805457
UGA,1957,7003889
UGA,1958,7209760
UGA,1959,7423433
UGA,1960,7640975
UGA,1961,7862220
UGA,1962,8092231
UGA,1963,8333661
UGA,1964,8586366
UGA,1965,8849210
UGA,1966,9122864
UGA,1967,9408921
UGA,1968,9708633
UGA,1969,10014863
UGA,1970,10321608
UGA,1971,10618205
UGA,1972,10885796
UGA,1973,11144237
UGA,1974,11424845
UGA,1975,11725239
UGA,1976,12037301
UGA,1977,12359671
UGA,1978,12692122
UGA,1979,13002168
UGA,1980,13279890
UGA,1981,13560010
UGA,1982,13876848
UGA,1983,14225410
UGA,1984,14612815
UGA,1985,15031302
UGA,1986,15477198
UGA,1987,15964194
UGA,1988,16479905
UGA,1989,17019626
UGA,1990,17578264
UGA,1991,18163922
UGA,1992,18793502
UGA,1993,19454060
UGA,1994,20116914
UGA,1995,20673254
UGA,1996,21240562
UGA,1997,21866491
UGA,1998,22526734
UGA,1999,23268262
UGA,2000,24010434
UGA,2001,24754503
UGA,2002,25538984
UGA,2003,26353430
UGA,2004,27150297
UGA,2005,27954936
UGA,2006,28783618
UGA,2007,29641621
UGA,2008,30524708
UGA,2009,31431836
UGA,2010,32366262
UGA,2011,33325139
UGA,2012,34305364
UGA,2013,35305309
UGA,2014,36366044
UGA,2015,37504400
UGA,2016,38773730
UGA,2017,40152240
UGA,2018,41540620
UGA,2019,42974356
UGA,2020,44430878
UGA,2021,45882356
UGA,2022,47281153
UGA,2023,48656604
UKR,1830,12289274
UKR,1831,12402048
UKR,1832,12515857
UKR,1833,12630710
UKR,1850,14752639
UKR,1851,14890411
UKR,1852,15029469
UKR,1853,15169825
UKR,1854,15311492
UKR,1855,15454481
UKR,1856,15598805
UKR,1857,15744477
UKR,1858,15891508
UKR,1859,16039913
UKR,1860,16189702
UKR,1861,16340890
UKR,1862,16493490
UKR,1863,16647514
UKR,1864,16802976
UKR,1865,16959889
UKR,1866,17118268
UKR,1867,17278124
UKR,1868,17439474
UKR,1869,17602329
UKR,1870,17766705
UKR,1871,17932615
UKR,1872,18100074
UKR,1873,18269097
UKR,1874,18439697
UKR,1875,18611890
UKR,1876,18785691
UKR,1877,18961114
UKR,1878,19138174
UKR,1879,19316888
UKR,1880,19497270
UKR,1881,19679336
UKR,1882,19863101
UKR,1883,20048582
UKR,1884,20235794
UKR,1885,20424754
UKR,1886,20615478
UKR,1887,20807983
UKR,1888,21002284
UKR,1889,21198399
UKR,1890,21396345
UKR,1891,21596139
UKR,1892,21797798
UKR,1893,22001340
UKR,1894,22206781
UKR,1895,22414140
UKR,1896,22623435
UKR,1897,22834684
UKR,1898,23047904
UKR,1899,23263115
UKR,1900,23480335
UKR,1901,23699583
UKR,1902,23920877
UKR,1903,24144237
UKR,1904,24369682
UKR,1905,24597231
UKR,1906,24826905
UKR,1907,25058722
UKR,1908,25292704
UKR,1909,25528869
UKR,1910,25767239
UKR,1911,26007834
UKR,1912,26250675
UKR,1913,26495782
UKR,1914,26743178
UKR,1915,26992883
UKR,1916,27244918
UKR,1917,27499306
UKR,1918,27751657
UKR,1919,28006323
UKR,1920,28263326
UKR,1921,28522687
UKR,1922,28784429
UKR,1923,29048572
UKR,1924,29315139
UKR,1925,29584153
UKR,1926,29855635
UKR,1927,30129608
UKR,1928,30406096
UKR,1929,30685120
UKR,1930,30966706
UKR,1931,31250875
UKR,1932,31537652
UKR,1933,31827060
UKR,1934,32119125
UKR,1935,32413869
UKR,1936,32711319
UKR,1937,33011498
UKR,1938,33314431
UKR,1939,33620144
UKR,1940,33928663
UKR,1941,34240013
UKR,1942,34554220
UKR,1943,34871311
UKR,1944,35191311
UKR,1945,35514248
UKR,1946,35840148
UKR,1947,36169039
UKR,1948,36500948
UKR,1949,36878582
UKR,1950,37306944
UKR,1951,37795518
UKR,1952,38289220
UKR,1953,38787302
UKR,1954,39304008
UKR,1955,39848116
UKR,1956,40408980
UKR,1957,40988152
UKR,1958,41593218
UKR,1959,42199583
UKR,1960,42795675
UKR,1961,43382496
UKR,1962,43934215
UKR,1963,44454140
UKR,1964,44946282
UKR,1965,45386994
UKR,1966,45805828
UKR,1967,46225682
UKR,1968,46624765
UKR,1969,46983570
UKR,1970,47270198
UKR,1971,47585524
UKR,1972,47960542
UKR,1973,48289334
UKR,1974,48589634
UKR,1975,48878704
UKR,1976,49132688
UKR,1977,49346958
UKR,1978,49528930
UKR,1979,49730560
UKR,1980,49955148
UKR,1981,50189280
UKR,1982,50402724
UKR,1983,50637026
UKR,1984,50887600
UKR,1985,51013082
UKR,1986,51197740
UKR,1987,51376080
UKR,1988,51548614
UKR,1989,51706187
UKR,1990,51821955
UKR,1991,51921892
UKR,1992,52054414
UKR,1993,52064271
UKR,1994,51781688
UKR,1995,51363402
UKR,1996,50921107
UKR,1997,50478117
UKR,1998,50062798
UKR,1999,49648280
UKR,2000,49218204
UKR,2001,48760696
UKR,2002,48326910
UKR,2003,47960388
UKR,2004,47620731
UKR,2005,47249087
UKR,2006,46935621
UKR,2007,46687933
UKR,2008,46441052
UKR,2009,46243808
UKR,2010,46069513
UKR,2011,45911994
UKR,2012,45808140
UKR,2013,45716933
UKR,2014,45560225
UKR,2015,45383736
UKR,2016,45225200
UKR,2017,45046648
UKR,2018,44827928
UKR,2019,44584275
UKR,2020,44294836
UKR,2021,43915032
UKR,2022,40375256
UKR,2023,37238734
URY,1850,134084
URY,1851,140112
URY,1852,147069
URY,1853,155024
URY,1854,163409
URY,1855,172247
URY,1856,181564
URY,1857,191384
URY,1858,201736
URY,1859,212207
URY,1860,222786
URY,1861,233457
URY,1862,244204
URY,1863,255009
URY,1864,266292
URY,1865,278074
URY,1866,290377
URY,1867,303225
URY,1868,316641
URY,1869,329733
URY,1870,342458
URY,1871,354769
URY,1872,366619
URY,1873,377956
URY,1874,389643
URY,1875,401691
URY,1876,414112
URY,1877,426917
URY,1878,440118
URY,1879,454587
URY,1880,470397
URY,1881,487626
URY,1882,506355
URY,1883,526670
URY,1884,547801
URY,1885,569779
URY,1886,592638
URY,1887,616415
URY,1888,641146
URY,1889,665394
URY,1890,689096
URY,1891,712186
URY,1892,734591
URY,1893,756238
URY,1894,778522
URY,1895,801463
URY,1896,825080
URY,1897,849392
URY,1898,874421
URY,1899,897890
URY,1900,919712
URY,1901,939799
URY,1902,958059
URY,1903,974396
URY,1904,991011
URY,1905,1007909
URY,1906,1025096
URY,1907,1042575
URY,1908,1060353
